time,side,price,quantity
37399011560966,LiftAsk,5858400,17
37399011636785,LiftAsk,5858400,83
37399467663975,HitBid,5857700,100
37399508271680,HitBid,5857700,100
37401683445558,LiftAsk,5858500,100
37402318447725,LiftAsk,5858500,100
37402323805780,LiftAsk,5858500,100
37404857837886,LiftAsk,5858600,100
37404857837886,LiftAsk,5858600,100
37404858308742,LiftAsk,5858600,83
37404860135058,LiftAsk,5858700,100
37404860135058,LiftAsk,5858700,47
37404860263064,LiftAsk,5858700,53
37404860263064,LiftAsk,5858700,1
37404860540402,LiftAsk,5858700,97
37404860766560,LiftAsk,5858800,2
37404860779769,LiftAsk,5858800,97
37404860875505,LiftAsk,5858800,1
37404861171291,LiftAsk,5858900,1
37404861171291,LiftAsk,5858900,100
37404861411292,LiftAsk,5859000,11
37404861738885,LiftAsk,5859000,3
37404861955046,LiftAsk,5859000,86
37404868577881,LiftAsk,5858900,100
37407217317956,LiftAsk,5860000,58
37409238062057,HitBid,5859400,100
37409240860290,HitBid,5859200,22
37409270807301,HitBid,5858800,1
37409737873140,HitBid,5859300,100
37416390202537,LiftAsk,5859700,57
37416391379182,LiftAsk,5859800,18
37416391379182,LiftAsk,5859900,1
37416453885277,LiftAsk,5860600,18
37422023481919,LiftAsk,5859900,20
37434150298835,LiftAsk,5859300,1
37434150298835,LiftAsk,5859300,100
37446652836499,LiftAsk,5858900,3
37448603225550,HitBid,5859000,65
37448605560183,LiftAsk,5859500,37
37448605695414,LiftAsk,5859500,97
37448605782994,LiftAsk,5859500,20
37448751010805,LiftAsk,5859500,100
37448751080603,LiftAsk,5859500,26
37454485044235,HitBid,5859100,10
37454485044235,HitBid,5859100,100
37454490258043,HitBid,5858500,38
37461937579875,LiftAsk,5860000,19
37461937970605,LiftAsk,5860000,14
37461937970605,LiftAsk,5860200,52
37461943920035,LiftAsk,5860200,48
37461951590975,LiftAsk,5860400,52
37461963999934,LiftAsk,5860400,48
37461963999934,LiftAsk,5860400,52
37461966082952,LiftAsk,5860400,48
37461966082952,LiftAsk,5860400,18
37461966082952,LiftAsk,5860400,34
37461967332366,LiftAsk,5860400,66
37461971186189,LiftAsk,5860700,100
37461971186189,LiftAsk,5860700,100
37461979000278,LiftAsk,5860800,196
37471939812323,LiftAsk,5858800,1
37471939916587,LiftAsk,5858800,32
37475168664963,HitBid,5858200,40
37475168664963,HitBid,5858200,85
37475168664963,HitBid,5858200,1
37489147296107,HitBid,5858800,100
37505800182611,LiftAsk,5858900,100
37505800557066,LiftAsk,5858900,59
37511829588948,LiftAsk,5860000,99
37513145422784,LiftAsk,5860000,41
37513149242252,LiftAsk,5860000,59
37519080524730,HitBid,5859400,100
37519191817089,HitBid,5859400,101
37519191919713,HitBid,5859400,99
37519303904850,HitBid,5859200,100
37522447185246,HitBid,5858600,100
37526848798249,HitBid,5857900,66
37526848825104,HitBid,5857900,134
37526848825104,HitBid,5857900,174
37526848909805,HitBid,5857900,191
37526850123642,HitBid,5857900,100
37526850239443,HitBid,5857900,9
37526850540304,HitBid,5857900,200
37526850666276,HitBid,5857900,326
37526853148612,HitBid,5857500,42
37526855447407,HitBid,5857500,2
37526862797938,HitBid,5857300,3
37526892547196,HitBid,5856300,5
37526892547196,HitBid,5856200,100
37526892547196,HitBid,5856000,75
37540787295948,HitBid,5855800,100
37540923691661,HitBid,5855600,100
37548598221439,HitBid,5855000,100
37548603742962,HitBid,5855000,100
37548606167148,HitBid,5855000,10
37548606167148,HitBid,5855000,60
37548606167148,HitBid,5855000,30
37548625880877,HitBid,5855000,100
37548634488797,HitBid,5855000,70
37548634488797,HitBid,5855000,1
37550228426862,HitBid,5854300,200
37553085318182,HitBid,5854100,100
37554269989548,HitBid,5854000,25
37554276062473,HitBid,5853200,93
37554276281795,HitBid,5853200,100
37554277720388,HitBid,5853200,400
37554278538442,HitBid,5853200,200
37554279435878,HitBid,5853200,200
37554283114522,HitBid,5853200,7
37554285972574,HitBid,5853100,100
37554368636527,HitBid,5852000,18
37554368636527,HitBid,5851900,18
37554368636527,HitBid,5851800,18
37554783614489,HitBid,5851500,37
37555192661913,HitBid,5851600,100
37555569635081,HitBid,5851700,8
37555741963980,LiftAsk,5852700,100
37555743118856,LiftAsk,5853100,3
37555806846658,HitBid,5851800,100
37561648549499,LiftAsk,5853100,86
37561648945483,LiftAsk,5853100,14
37561648945483,LiftAsk,5853100,86
37561648982129,LiftAsk,5853100,14
37561651995152,LiftAsk,5853300,100
37561652126535,LiftAsk,5853400,100
37561654506983,LiftAsk,5853700,100
37561655476981,LiftAsk,5853900,100
37561656437831,LiftAsk,5854100,100
37561666923482,LiftAsk,5854000,100
37561705019204,LiftAsk,5855000,100
37561929667429,LiftAsk,5855300,92
37564912381564,HitBid,5854000,3
37567670770652,HitBid,5854200,37
37567670792305,HitBid,5854200,13
37568099794725,LiftAsk,5854900,26
37568199370448,LiftAsk,5854900,74
37570942911900,LiftAsk,5855300,8
37570942961237,LiftAsk,5855600,1
37570942961237,LiftAsk,5855700,1
37591307836163,LiftAsk,5855500,1
37591307836163,LiftAsk,5855500,120
37592907507729,LiftAsk,5855500,100
37592909826835,LiftAsk,5855500,100
37593662301825,LiftAsk,5855500,100
37593662378769,LiftAsk,5855500,330
37593662378769,LiftAsk,5855500,100
37593663443486,LiftAsk,5855600,100
37593663443486,LiftAsk,5855600,100
37593663582122,LiftAsk,5855900,100
37593663683473,HitBid,5855500,100
37593903226134,LiftAsk,5856000,90
37593903296118,LiftAsk,5856000,96
37593903297849,LiftAsk,5856000,14
37593905938037,LiftAsk,5856100,100
37593950917441,LiftAsk,5856600,55
37594216022336,LiftAsk,5857500,100
37600551661158,HitBid,5856700,100
37603805988033,LiftAsk,5856500,100
37604828342710,HitBid,5855800,20
37606222546587,HitBid,5855800,80
37606224153225,HitBid,5855500,100
37608908008171,HitBid,5855500,100
37621072628187,LiftAsk,5854300,100
37624081036785,LiftAsk,5854900,25
37624089271519,LiftAsk,5855400,100
37624089378368,LiftAsk,5855400,145
37624090271329,LiftAsk,5855600,100
37624104196724,LiftAsk,5855800,100
37633945117322,LiftAsk,5856400,19
37648843453829,LiftAsk,5856500,1
37648843453829,LiftAsk,5856500,57
37649642805165,LiftAsk,5857100,100
37657165703276,HitBid,5857000,100
37657165808555,HitBid,5856600,100
37657165918599,HitBid,5856400,94
37657184562646,HitBid,5856400,100
37657186840306,HitBid,5856400,6
37657186840306,HitBid,5856400,100
37663852843303,HitBid,5856000,1
37667160970047,HitBid,5855000,70
37671838658653,LiftAsk,5855800,58
37671838765456,LiftAsk,5855800,42
37671839457386,LiftAsk,5855900,96
37671839474536,LiftAsk,5855900,4
37671839474536,LiftAsk,5855900,100
37681049423007,HitBid,5855000,1
37681051889169,HitBid,5854900,100
37683037023523,HitBid,5854700,10
37689479514500,HitBid,5854100,100
37689481273092,HitBid,5854000,20
37689481273092,HitBid,5854000,8
37689482038820,HitBid,5853900,8
37693647872399,LiftAsk,5854100,1
37693754527446,LiftAsk,5854600,2
37693757406442,LiftAsk,5854900,100
37693831036590,LiftAsk,5855100,100
37693831036590,LiftAsk,5855100,1
37693831143500,LiftAsk,5855100,99
37693832683235,LiftAsk,5855300,100
37693832683235,LiftAsk,5855300,100
37694129865428,LiftAsk,5855500,60
37694164444585,LiftAsk,5855500,40
37694622472500,LiftAsk,5856300,100
37694622555840,LiftAsk,5856300,98
37700440670459,LiftAsk,5856500,100
37702393429381,HitBid,5855200,8
37710782523445,LiftAsk,5856000,10
37710782523445,LiftAsk,5856100,90
37714264675783,HitBid,5855000,498
37725836856692,HitBid,5853900,100
37725837020798,HitBid,5853900,8
37725837172931,HitBid,5853800,8
37725837172931,HitBid,5853700,364
37730723418150,LiftAsk,5855200,2
37745656028233,LiftAsk,5855000,15
37745656123206,LiftAsk,5855000,85
37745664303453,LiftAsk,5855700,95
37745664360574,LiftAsk,5855700,5
37745669763664,LiftAsk,5856000,298
37745670395685,LiftAsk,5856000,100
37745671006512,LiftAsk,5856000,186
37745673666429,LiftAsk,5856000,104
37745674384446,LiftAsk,5856000,2500
37745675248688,LiftAsk,5856000,100
37745675359315,LiftAsk,5856000,10
37745675874451,LiftAsk,5856000,100
37745676106806,LiftAsk,5856000,3000
37745676729844,LiftAsk,5856000,200
37745681019902,LiftAsk,5856000,100
37745685987474,LiftAsk,5856000,654
37745741754437,LiftAsk,5856000,1300
37745800549622,LiftAsk,5856000,100
37746359875098,LiftAsk,5856000,1000
37746597943243,LiftAsk,5856000,200
37746779231239,LiftAsk,5856000,105
37746883910826,LiftAsk,5856000,700
37746892375540,LiftAsk,5856000,3290
37746892474803,LiftAsk,5856000,200
37746892574577,LiftAsk,5856000,400
37746903290270,LiftAsk,5856000,10
37746912099414,LiftAsk,5856000,99
37746912104389,LiftAsk,5856000,200
37746912110528,LiftAsk,5856000,44
37746912323653,LiftAsk,5856100,10
37746912323653,LiftAsk,5856100,100
37746919343720,LiftAsk,5857500,100
37746919529701,LiftAsk,5857500,100
37746919700967,LiftAsk,5857600,10
37746919700967,LiftAsk,5857600,100
37746919700967,LiftAsk,5857600,90
37746919882801,LiftAsk,5857600,10
37747091998607,LiftAsk,5857900,100
37747435953092,LiftAsk,5858500,1
37747915093911,LiftAsk,5858500,99
37747915093911,LiftAsk,5858500,100
37747922650876,HitBid,5858100,85
37747922743888,LiftAsk,5858200,1
37747922807129,HitBid,5858400,14
37747923828427,HitBid,5857800,72
37747923909907,HitBid,5857800,11
37747923923307,HitBid,5857800,17
37747923923307,HitBid,5857700,100
37749265773365,LiftAsk,5858400,119
37749265902972,HitBid,5858400,181
37749321748301,LiftAsk,5857800,100
37749362663555,HitBid,5857400,100
37749362769868,HitBid,5857200,100
37749362769868,HitBid,5857200,68
37749362813696,HitBid,5857200,32
37749362904235,HitBid,5857100,100
37750496294776,HitBid,5856400,19
37750497429526,HitBid,5856400,81
37750497429526,HitBid,5856400,100
37750498862635,HitBid,5856400,100
37750498862635,HitBid,5856400,100
37750499273241,HitBid,5856400,100
37750499619634,HitBid,5856400,100
37750500015838,HitBid,5856400,61
37750501515793,HitBid,5855600,100
37750504172592,HitBid,5855400,100
37750522051616,LiftAsk,5855300,90
37750531840465,HitBid,5855100,10
37750531840465,HitBid,5854500,100
37750531840465,HitBid,5854400,90
37751243811549,LiftAsk,5856100,100
37751251662687,HitBid,5856200,10
37758232024115,LiftAsk,5857800,100
37759630133092,LiftAsk,5857100,18
37760898982653,LiftAsk,5857800,100
37765137989621,LiftAsk,5858200,18
37765137989621,LiftAsk,5858300,13
37765137989621,LiftAsk,5858300,5
37765137989621,LiftAsk,5858400,18
37766664570988,LiftAsk,5858200,100
37774193121682,HitBid,5857100,100
37775181383425,LiftAsk,5857300,18
37775181383425,LiftAsk,5857400,14
37775181383425,LiftAsk,5857600,23
37775182138781,LiftAsk,5857700,23
37788250981712,LiftAsk,5857700,25
37789559046147,HitBid,5857700,19
37789942922616,LiftAsk,5857500,150
37795249415197,LiftAsk,5857700,79
37795249509132,LiftAsk,5857700,2
37795284091547,LiftAsk,5858400,100
37798873507504,LiftAsk,5858500,1
37798873507504,LiftAsk,5858500,1
37798873507504,LiftAsk,5858600,18
37798873538863,LiftAsk,5858600,2
