time,bid_price,ask_price
34205175277367,5854900,5856800
34205175293104,5854800,5856800
34205175294192,5854700,5856800
34205308995296,5854700,5856500
34205765156633,5854700,5856800
34205765316823,5854800,5856800
34205771753647,5854800,5856700
34206290261071,5854800,5856800
34206801157647,5854800,5856600
34206965510203,5854800,5856800
34208483066530,5854900,5856800
34209542622307,5855000,5856800
34209780716781,5854900,5856800
34209780840765,5854900,5856700
34209784078285,5854800,5856700
34209786185996,5854700,5856700
34209786266076,5854700,5856600
34209801542957,5854400,5856600
34209808502833,5854900,5856600
34209828774041,5854400,5856600
34210047332639,5854700,5856600
34210047460294,5854700,5856800
34210131535501,5854700,5856500
34210241247257,5854600,5856500
34210241257287,5854400,5856500
34210526792926,5854400,5856800
34210632267021,5854400,5856600
34210847553594,5854400,5856300
34210902268790,5854400,5856100
34211146132928,5854000,5856100
34211226849977,5854000,5855800
34211333283280,5853800,5855800
34211334948467,5853600,5855800
34211388089305,5853600,5856100
34211439240606,5853600,5855800
34211683403235,5853600,5855600
34212052057667,5853600,5855400
34212057109841,5853600,5855200
34212080085590,5853600,5853900
34212080208915,5853600,5855200
34212080287308,5853900,5855200
34212095970517,5853600,5855200
34212267055429,5853600,5855100
34212555647155,5853600,5855000
34212607269431,5853000,5855000
34213897096656,5853000,5854300
34214181907792,5853100,5854300
34214313574214,5853100,5854200
34214313671933,5853000,5854200
34215089261118,5853600,5854200
34215222056281,5853600,5855400
34215222997295,5853600,5854300
34215223443124,5853600,5855400
34217169719861,5853600,5855800
34217169871375,5853600,5855700
34217205639049,5853600,5855800
34217205745954,5853700,5855800
34217205932482,5853700,5856800
34217206561301,5853700,5855800
34217206719670,5853700,5856800
34218299372333,5853700,5856700
34218457787528,5853700,5856400
34218457910778,5853600,5856400
34219320087956,5853600,5856300
34219517076244,5853600,5854400
34219517200180,5853600,5856300
34219517301103,5853600,5856800
34219517343909,5853600,5856200
34219517476891,5853600,5856800
34219517859255,5853600,5856700
34219517901648,5853600,5856500
34219540786669,5853600,5856200
34220114770695,5854100,5856200
34220270330298,5854100,5856100
34221023828585,5854100,5855800
34222480233188,5853600,5855800
34222480409206,5853600,5856100
34222480429641,5853600,5856800
34222670364787,5854000,5856800
34223052156872,5854100,5856800
34223064575892,5854300,5856800
34223272916777,5854300,5856700
34224087987753,5854300,5856800
34225019786766,5854600,5856800
34226365420435,5854300,5856800
34226452728871,5853700,5856800
34226533704581,5853700,5856500
34226826003805,5853700,5856600
34226826009596,5853700,5856800
34226974302106,5853700,5856500
34227437330595,5854700,5856500
34227437468645,5854700,5856600
34227437469819,5854700,5856800
34227449996974,5854700,5856500
34227595283027,5854700,5856400
34227608626385,5855000,5856400
34227731684828,5855300,5856400
34227731849051,5855300,5856800
34227732213652,5855300,5858000
34227732533702,5855300,5857900
34228069763888,5855300,5858000
34228076486999,5855400,5858000
34228977296261,5855400,5857900
34228977434098,5855300,5857900
34228977445276,5854700,5857900
34229468992438,5855000,5857900
34229469103907,5855000,5858000
34229482287293,5855000,5857700
34229582360137,5854900,5857700
34229582361218,5854700,5857700
34229950358396,5854900,5857700
34229950512807,5854900,5857900
34229950532951,5854900,5858000
34229984817677,5854900,5857700
34230185672925,5855000,5857700
34230185809299,5855000,5857800
34230185823624,5855000,5857900
34230185824209,5855000,5858000
34230265343540,5855200,5858000
34230352536658,5855200,5857700
34231363620767,5855500,5857700
34231364322465,5855500,5857800
34231364345472,5855500,5858000
34231437453601,5855500,5857800
34231748447029,5855500,5857700
34231748574391,5855200,5857700
34231748576687,5855000,5857700
34231780273498,5855200,5857700
34232493236945,5855300,5857700
34232493421468,5855300,5858000
34232507320896,5855300,5857700
34232799204526,5855200,5857700
34232799220946,5855200,5858000
34233005376750,5855200,5857700
34233465320818,5855000,5857700
34233465445276,5855000,5858000
34233465868311,5855300,5858000
34233612153046,5855300,5857700
34233612319977,5855000,5857700
34233615478295,5855000,5857400
34233750394030,5855300,5857400
34233750574072,5855300,5857900
34233750602162,5855300,5858000
34233868678023,5855300,5857700
34233868847612,5855200,5857700
34233868862593,5855000,5857700
34234093000057,5855000,5857400
34234139307680,5855300,5857400
34234279409486,5855300,5857200
34234279576540,5855200,5857200
34234279598420,5855000,5857200
34234355328435,5855000,5857400
34234355412620,5855500,5857400
34234385614796,5855500,5858000
34234385699607,5855600,5858000
34234412403907,5855700,5858000
34234541390391,5855500,5858000
34234541406557,5855000,5858000
34234554420572,5855300,5858000
34234742684923,5855300,5857700
34234742826285,5855000,5857700
34234754309814,5855300,5857700
34235438953097,5855300,5857900
34235438959651,5855300,5858000
34235438965836,5855200,5858000
34235438967018,5855000,5858000
34235628075549,5855300,5858000
34235707574114,5855300,5857700
34235925124201,5855600,5857700
34235925284415,5855600,5857800
34235925285075,5855600,5858000
34235953491973,5855600,5857900
34235955210636,5855600,5857400
34236957173349,5855100,5857400
34237023415106,5855400,5857400
34237295363936,5855400,5857300
34237295497904,5855200,5857300
34237295501278,5855100,5857300
34237328734230,5855400,5857300
34238003059067,5855300,5857300
34238003090749,5855100,5857300
34238384242822,5855400,5857300
34239262268134,5855300,5857300
34239262395865,5855300,5857200
34239262524038,5855100,5857200
34239721464369,5855100,5856900
34242087393998,5855100,5856800
34242095295298,5855100,5855200
34242095405551,5855000,5855200
34242095412434,5854700,5855200
34242095512159,5854400,5855200
34242095603971,5854400,5855100
34242095740199,5854700,5855100
34242096036500,5854400,5855100
34242096059770,5853700,5855100
34242125978297,5853600,5855100
34242126058021,5853600,5855000
34242281282536,5853600,5855200
34242320906583,5853600,5854900
34242391116125,5853700,5854900
34242537922534,5853600,5854900
34242538131706,5853600,5855100
34242538133219,5853600,5855200
34242539574882,5853000,5855200
34242540075220,5853000,5855100
34242935275142,5853000,5855200
34243161737757,5853000,5855100
34243453130096,5853000,5855200
34243467384164,5853000,5855100
34243678719320,5853000,5855200
34244070699969,5853000,5854900
34245281721068,5853100,5854900
34245281874419,5853100,5855000
34245281887785,5853100,5855200
34245694186907,5853200,5855200
34246689354442,5853000,5855200
34246689441034,5853000,5854800
34246779185361,5851600,5854800
34246779299836,5851600,5854700
34246779330867,5851700,5854700
34246779363520,5851700,5854500
34246945391973,5851700,5854700
34246945393490,5851700,5854800
34246945393864,5851700,5855100
34246945394681,5851600,5855100
34246964670283,5851700,5855100
34247097986134,5851700,5855000
34247098124694,5851600,5855000
34247340863245,5851900,5855000
34247341026021,5851900,5855100
34247383864402,5851900,5855000
34247507469814,5851900,5855200
34247507574573,5852100,5855200
34247510752216,5852200,5855200
34247530052989,5852200,5855100
34247544222178,5852200,5855200
34247544305082,5852300,5855200
34247566058684,5852300,5855100
34247573089965,5852300,5858000
34247573167083,5852400,5858000
34247573192316,5852400,5857900
34247594210031,5852400,5857600
34247598044896,5852400,5857300
34247620872939,5853200,5857300
34247628944024,5853200,5857200
34247682128975,5853500,5857200
34247738295224,5853500,5857100
34247902045434,5856200,5857100
34247902146775,5853500,5857100
34247902157165,5853300,5857100
34247902178790,5853200,5857100
34247902232593,5853200,5857000
34247904658054,5853200,5856900
34249040078264,5853200,5857200
34249041758793,5853200,5857100
34249086375027,5853500,5857100
34249492862272,5853800,5857100
34251444029787,5854100,5857100
34251831612891,5853200,5857100
34251913754531,5853200,5857200
34251915508803,5853200,5857100
34252020969840,5853300,5857100
34252021036209,5853500,5857100
34252021626408,5853500,5857200
34252022156013,5856900,5857200
34252022385800,5856900,5858000
34252023086868,5853200,5858000
34252023179689,5853200,5857900
34252023180830,5853300,5857900
34252024057374,5853600,5857900
34252024204889,5853600,5857100
34252026773726,5856900,5857100
34252027479853,5856900,5857900
34252027496543,5856900,5857200
34252027766692,5856900,5857100
34252028256794,5856900,5857200
34252028539752,5856900,5857100
34252029155928,5856800,5857100
34252029279953,5856800,5858000
34252029822901,5856800,5857900
34252031700628,5856800,5857800
34252033272663,5856800,5857900
34252034560856,5856800,5858000
34252111045330,5856800,5856900
34252122145247,5856800,5858000
34252501996264,5853200,5858000
34252525746894,5853500,5858000
34252740104901,5853600,5858000
34252740154899,5853800,5858000
34253196242217,5853600,5858000
34253196264382,5853200,5858000
34253530188040,5853200,5857700
34253634605531,5853200,5857600
34253634636411,5853300,5857600
34253634673230,5853300,5857400
34253637172406,5853300,5856800
34253687804373,5853600,5856800
34254526963951,5853600,5857400
34254527136131,5853600,5858000
34254527148330,5853500,5858000
34254527151149,5853300,5858000
34254527152183,5853200,5858000
34254528583346,5853200,5856800
34254631582096,5853200,5856500
34256190756614,5853300,5856500
34256190807809,5853500,5856500
34256584770476,5853500,5856400
34256585857323,5853500,5856500
34256585936730,5853600,5856500
34256750383635,5853500,5856500
34256750399994,5853200,5856500
34256960845789,5853500,5856500
34256971417777,5855700,5856500
34256971971765,5853200,5856500
34256972053393,5853200,5856400
34256972065620,5853300,5856400
34257005572647,5853300,5856100
34257033394970,5853600,5856100
34257130242806,5853600,5856200
34257130246704,5853600,5856300
34257130249903,5853600,5856400
34257130250421,5853600,5856500
34257635637197,5853600,5856200
34257725580772,5853900,5856200
34258199928727,5853900,5856300
34258199929254,5853900,5856400
34258199929700,5853900,5856500
34258199942328,5853800,5856500
34258199971706,5853200,5856500
34258201939596,5853300,5856500
34258201977896,5853500,5856500
34258779917043,5853500,5856200
34258780095812,5853300,5856200
34258780098564,5853200,5856200
34259263556694,5853500,5856200
34259263726835,5853500,5856400
34259263748965,5853500,5856500
34259575196354,5853500,5856200
34259575371986,5853400,5856200
34259575378773,5853300,5856200
34259575396080,5853200,5856200
34259705453798,5853500,5856200
34259705624488,5853500,5856300
34259705630111,5853500,5856400
34259705635004,5853500,5856500
34259714077541,5853500,5856400
34259719379992,5853500,5856500
34259721910965,5853500,5856400
34259726523371,5856000,5856400
34259728897980,5856000,5856500
34259729111006,5856000,5856400
34259729250575,5856000,5856500
34259729508202,5856000,5856400
34259729710872,5855100,5856400
34259732872091,5855100,5856300
34259878295675,5853200,5856300
34259896048488,5853200,5856500
34259896130212,5853300,5856500
34259896220718,5853500,5856500
34259896303576,5853500,5856300
34259903313208,5853500,5856000
34259933213122,5853500,5856300
34259933302666,5853600,5856300
34259967070246,5853900,5856300
34260082480027,5853200,5856300
34260190049327,5853300,5856300
34260190090500,5853500,5856300
34260191825424,5853500,5856500
34260191908736,5853600,5856500
34260192087880,5853600,5856300
34260195383205,5853600,5856500
34260195460987,5853700,5856500
34260195651584,5853700,5856300
34260350303399,5853600,5856300
34260350472350,5853200,5856300
34260748314924,5853500,5856300
34260939909225,5853500,5856000
34260940046356,5853400,5856000
34260940064642,5853200,5856000
34261114892423,5853200,5856100
34261114893154,5853200,5856300
34261267491427,5853500,5856300
34261342636256,5853500,5856000
34261383236613,5853400,5856000
34261383237408,5853300,5856000
34261383242087,5853200,5856000
34261504365576,5853300,5856000
34261504549520,5853300,5856300
34261534739258,5853400,5856300
34261806639960,5853400,5856000
34261806776323,5853200,5856000
34261823916734,5853500,5856000
34261824108543,5853500,5856300
34261824199062,5853600,5856300
34261826049243,5853600,5856500
34261828016366,5853600,5856400
34261828892354,5855800,5856400
34261829973321,5855800,5856500
34261830046830,5856000,5856500
34261830207689,5856000,5856400
34261830675749,5856000,5856500
34261830754249,5856000,5856400
34261980313977,5855800,5856400
34262292950338,5853200,5856400
34262347495148,5853200,5856500
34262708847497,5853300,5856500
34262708889487,5853500,5856500
34263025275358,5853600,5856500
34263029268535,5853600,5856300
34263612316412,5853700,5856300
34263612379234,5853900,5856300
34263613130924,5853900,5856500
34263614803008,5853900,5856300
34264211684199,5855900,5856300
34264212574525,5853200,5856300
34264212679960,5853300,5856300
34264214495961,5853300,5856500
34264216159784,5853300,5856300
34264257040523,5853400,5856300
34264257093078,5853600,5856300
34264257834777,5853600,5856500
34264259446270,5853600,5856300
34264536465521,5853500,5856300
34264536467869,5853200,5856300
34264611582455,5853500,5856300
34264884055019,5853400,5856300
34264884055412,5853300,5856300
34264884055848,5853200,5856300
34265012575191,5853200,5856200
34265697706312,5853500,5856200
34266016257078,5853500,5856300
34266016390122,5853400,5856300
34266016390644,5853200,5856300
34266056037003,5853500,5856300
34267136875117,5853500,5856500
34267137012763,5853400,5856500
34267137013234,5853300,5856500
34267137024240,5853200,5856500
34267138657650,5853200,5856200
34267155097192,5853500,5856200
34270021359911,5853500,5856500
34270021486546,5853300,5856500
34270021508520,5853200,5856500
34270023938369,5853200,5854300
34270085057253,5853500,5854300
34270085364701,5853400,5854300
34270104431749,5853300,5854300
34270106940669,5853200,5854300
34270107019493,5852300,5854300
34270107440284,5852400,5854300
34270230930874,5852400,5855000
34270231008543,5853100,5855000
34270231083555,5853100,5856500
34270232459799,5853100,5856200
34270233933883,5853100,5856500
34270235534102,5853100,5856200
34270257407678,5853100,5855900
34270394294159,5852300,5855900
34270394425398,5852300,5856100
34270394425867,5852300,5856200
34270599502601,5852400,5856200
34270600305444,5852400,5856500
34270601967383,5852400,5856400
34271029030492,5852900,5856400
34271086869628,5852900,5856300
34271094170397,5853200,5856300
34271247507601,5853200,5856400
34271850956071,5853400,5856400
34272714961867,5853400,5856500
34272715074565,5853600,5856500
34272716661820,5853600,5856400
34272821962399,5853800,5856400
34272831316933,5853800,5856500
34272833504834,5853800,5856400
34273137327992,5854100,5856400
34273258724107,5854100,5856300
34273258812419,5853400,5856300
34273408912020,5853700,5856300
34273409010038,5853700,5856400
34273688801716,5853800,5856400
34273969749969,5853900,5856400
34273978291626,5854000,5856400
34274644020510,5854000,5856100
34274644169616,5853900,5856100
34274646714937,5854500,5856100
34274651451386,5855100,5856100
34274651596186,5853900,5856100
34274651682978,5854000,5856100
34276520426834,5854000,5856200
34276520427588,5854000,5856300
34276520430295,5854000,5856400
34276520459977,5853900,5856400
34276771794098,5853900,5856500
34276773441361,5853900,5856300
34277377258512,5853900,5856500
34277377294749,5854000,5856500
34277377502837,5854000,5856300
34277378089883,5854000,5856500
34277379774706,5854000,5856400
34277788679309,5853900,5856400
34277799145106,5853900,5856200
34278001790937,5854100,5856200
34278182363091,5853900,5856200
34278336302196,5854200,5856200
34278681703256,5854300,5856200
34278890641713,5854400,5856200
34278970361074,5854400,5856300
34278972706650,5854400,5856100
34279058497334,5854400,5856300
34279058597301,5854300,5856300
34279100915798,5854600,5856300
34279591298663,5854600,5856200
34279591402102,5854500,5856200
34279591402582,5854300,5856200
34279615683663,5854300,5856100
34279963346441,5854600,5856100
34280628280181,5854500,5856100
34280628281439,5854300,5856100
34280630730874,5854300,5856000
34280952481895,5854400,5856000
34280953291389,5854400,5856500
34280955015735,5854400,5856300
34280955880267,5854400,5856000
34280958563022,5854400,5856300
34281158189681,5854700,5856300
34281173007830,5854700,5856200
34281311696767,5854300,5856200
34281313845441,5854400,5856200
34281314602817,5854400,5856500
34281316153403,5854400,5856300
34281344872902,5854400,5856500
34281345041522,5854500,5856500
34281345224099,5854500,5856300
34281350897901,5854500,5856500
34281351022076,5854600,5856500
34281351223088,5854600,5856300
34281351360262,5854600,5856500
34281351580205,5854600,5856300
34281698310859,5854300,5856300
34281768525735,5854600,5856300
34281901434980,5854500,5856300
34281901436182,5854300,5856300
34281908846241,5854700,5856300
34282109119208,5854300,5856300
34282680357603,5854400,5856300
34283541397954,5854700,5856300
34283543353777,5854700,5856200
34283723160398,5854400,5856200
34283725627228,5854400,5856100
34283937886139,5854300,5856100
34284220198526,5852900,5856100
34284220297219,5853000,5856100
34284296709911,5853000,5856000
34284336143811,5853100,5856000
34284337823303,5853100,5855900
34284374245991,5853100,5855600
34284476359258,5852400,5855600
34284477281902,5852600,5855600
34284641022408,5852400,5855600
34284644820898,5852700,5855600
34284887682239,5852600,5855600
34284887683805,5852400,5855600
34284946556331,5852700,5855600
34285201355899,5852700,5855500
34285203480965,5852700,5855300
34285250010851,5852700,5855100
34285250092475,5852400,5855100
34285299809209,5852400,5854900
34285406189784,5852700,5854900
34285877657781,5852700,5854800
34285882059967,5852700,5854700
34285901952415,5852800,5854700
34285904455274,5852800,5854600
34286036936351,5854300,5854600
34286037041767,5852800,5854600
34286037044193,5852400,5854600
34286037225154,5852700,5854600
34286080517866,5852700,5854200
34286254646903,5852200,5854200
34286257679073,5852200,5854100
34286422989672,5853800,5854100
34286934208574,5853800,5854800
34286934427574,5853800,5854100
34286934455803,5853800,5854800
34286934687809,5853800,5854100
34286934809117,5853800,5854800
34286935077877,5853800,5854100
34286935563083,5853800,5854800
34286935809748,5853800,5854100
34286966554224,5853100,5854100
34286968841007,5852200,5854100
34286973032264,5852200,5854000
34286984242622,5852200,5852600
34286984336913,5852200,5854000
34287121081616,5852500,5854000
34287254773558,5852700,5854000
34287666561186,5852600,5854000
34287666562304,5852200,5854000
34287717174776,5852200,5855400
34287722085556,5852200,5855300
34287723491412,5852200,5855200
34287723528748,5852300,5855200
34287723594410,5852200,5855200
34287724326306,5852200,5855100
34287725654907,5852100,5855100
34287725743650,5852000,5855100
34287725845250,5852000,5855000
34287725873579,5851000,5855000
34287725886542,5852200,5855000
34287726033166,5851000,5855000
34287731077481,5851000,5852700
34287732024858,5851000,5855000
34287845602294,5851000,5855100
34287850997313,5851000,5855000
34287851037248,5851000,5854800
34287853139569,5850500,5851000
34287853328823,5851000,5854500
34287857641185,5851000,5852800
34287910694642,5850500,5851000
34287934620813,5850400,5851000
34287940574375,5850100,5851000
34287940645345,5850100,5850700
34287940680676,5850100,5851000
34287941252974,5850000,5851000
34287941320612,5850000,5850700
34287941353718,5850000,5851000
34288724689483,5850000,5850400
34288724858417,5850000,5850200
34288725218205,5849900,5850200
34288725310169,5849900,5850100
34288725479499,5849500,5849700
34288725677485,5849500,5850100
34288726584723,5849000,5850100
34288727028043,5849000,5849300
34288733526741,5848000,5849300
34290611030563,5847100,5849300
34290611600352,5846900,5849300
34290736078392,5846900,5849000
34291033125417,5846300,5849000
34291033219724,5846300,5848600
34291046208367,5846300,5846500
34296379243771,5846400,5846500
34297635945497,5846300,5846500
34297639785560,5846100,5846500
34297639789490,5846000,5846500
34305114148562,5846000,5849300
34305115051218,5846000,5849400
34305850784765,5846700,5849400
34309160090854,5848800,5849400
34311311241038,5848800,5850000
34311311752092,5846700,5850000
34312692705533,5848500,5850000
34315667748259,5848500,5850100
34318142390483,5848500,5850400
34321455688936,5850100,5850400
34321653422820,5848500,5850400
34322248089281,5849900,5850400
34322935811308,5850100,5850400
34323432357429,5849900,5850400
34323482517061,5849900,5850500
34324202744900,5850300,5850500
34324662168056,5850400,5850500
34324662632898,5848800,5850500
34324663287144,5850300,5850500
34326659459616,5850400,5850500
34328074921686,5850900,5851000
34328122122394,5851000,5851200
34328190228200,5850400,5851200
34329828515159,5850400,5851600
34329829792882,5851400,5851600
34329830848204,5851400,5852200
34329832823814,5851500,5852200
34329834202692,5851500,5852500
34329834310284,5851600,5852500
34329870585156,5851600,5852600
34329870752123,5851700,5852600
34329873376278,5851700,5852700
34329873456193,5851800,5852700
34330226288418,5851700,5852700
34330668427521,5851700,5852300
34330670344569,5850400,5852300
34331264408395,5850400,5852200
34332257417014,5850400,5852300
34332905332766,5850400,5852200
34332912972483,5850400,5852300
34332989827405,5850400,5852200
34332992594115,5850400,5852300
34334192748733,5850400,5852200
34335269821240,5850400,5852300
34335316994595,5850400,5852000
34335399964031,5850400,5852300
34335403410207,5850400,5851800
34335407283098,5850400,5852300
34335525492702,5850400,5852000
34335647888771,5850100,5852000
34335650416598,5850000,5852000
34335653106168,5849500,5852000
34336109206285,5850100,5852000
34336114692593,5850100,5852700
34336253219981,5850100,5852000
34336522291682,5849500,5852000
34337164804966,5848800,5852000
34338794834055,5848500,5852000
34340511099215,5848500,5850500
34340511210999,5848500,5852000
34340637249648,5848500,5852700
34341265376671,5848500,5850000
34341265457199,5848500,5852700
34342425981166,5848500,5852100
34344656552888,5848500,5852700
34344932862144,5848500,5852200
34346152304354,5848500,5852100
34346257670613,5848500,5852700
34346322213718,5848500,5852100
34346322337485,5848500,5852000
34346634475191,5848500,5852700
34346700641557,5848500,5852100
34346700755833,5848500,5852000
34346754370529,5848500,5852700
34346783890231,5848500,5852100
34346784017491,5848500,5852000
34346842958093,5848500,5852700
34346867954957,5848500,5852100
34346868076517,5848500,5852000
34346945601726,5848500,5852700
34346973704458,5848500,5852100
34346973826688,5848500,5852000
34347027794135,5848500,5852700
34347064693161,5848500,5852100
34347064824012,5848500,5852000
34347124643917,5848500,5852700
34347146759085,5848500,5852100
34347146883681,5848500,5852000
34347208569065,5848500,5852700
34347298466029,5848500,5852100
34347298585666,5848500,5852000
34347361772424,5848500,5852700
34347390016559,5848500,5852100
34347390142278,5848500,5852000
34347442321362,5848500,5852700
34347468807967,5848500,5852100
34347468928315,5848500,5852000
34347521441580,5848500,5852100
34348399336582,5848500,5852000
34348399476461,5848500,5851900
34348841907659,5848500,5852100
34349790710183,5848500,5852700
34349857760054,5848500,5852100
34349857876773,5848500,5852000
34351834666782,5848600,5852000
34352676382059,5848600,5851900
34352676521330,5848600,5851800
34359620876444,5848600,5851900
34360125785042,5848500,5851900
34360125935381,5848500,5851600
34360126062808,5848500,5851500
34360180572245,5848200,5851500
34360180684335,5848200,5851400
34360180806247,5848200,5851300
34360185621411,5848000,5851300
34360213105955,5848000,5850900
34360213240994,5848000,5850800
34360997028418,5848000,5851900
34361014614546,5848000,5851500
34361014728224,5848000,5851400
34361547974920,5848100,5851400
34361557315387,5848100,5851300
34361557446600,5848100,5851200
34364404738110,5849600,5851200
34364417011044,5849600,5851900
34364417555294,5849600,5851300
34364417679853,5849600,5851200
34364510100339,5849600,5851900
34364510637417,5849600,5851400
34364510748854,5849600,5851300
34364522121281,5849600,5851900
34364522650872,5849600,5851500
34364522769682,5849600,5851400
34364563483903,5849600,5850000
34364563584679,5849600,5851400
34364563612596,5849600,5849900
34364563664043,5849700,5849900
34364563719906,5849700,5851500
34364564377687,5849600,5851500
34365112000604,5849600,5851400
34365113950339,5849600,5852000
34365114620442,5849600,5851500
34365115109986,5849600,5852000
34365115799649,5849600,5851700
34365127802438,5849600,5851600
34365149184832,5849600,5851500
34365460776145,5849600,5852000
34365461433684,5849600,5851800
34365489707650,5849600,5851600
34365490439620,5849600,5852000
34365491114302,5849600,5851900
34365520729639,5849600,5851700
34365550750827,5849600,5851500
34365551513831,5849600,5852000
34365552163226,5849600,5851900
34365571789458,5849600,5851700
34365585389237,5850000,5851700
34365586318850,5850000,5852000
34368744255126,5849600,5852000
34368744333780,5849600,5851500
34368902286523,5849600,5852000
34369204455932,5849700,5852000
34370182565511,5850000,5852000
34372185239610,5850100,5852000
34372816662965,5850100,5850900
34374062761932,5850200,5850900
34375019670433,5850200,5852000
34375019758525,5850500,5852000
34375020577761,5850600,5852000
34375372589259,5850200,5852000
34375819492677,5850200,5852700
34375819564104,5850300,5852700
34375820416237,5850400,5852700
34375942471693,5851700,5852700
34375943051955,5852100,5852700
34375943610986,5851700,5852700
34375944158615,5850300,5852700
34375944838991,5851800,5852700
34375949441598,5851700,5852700
34375950010405,5850700,5852700
34375950564427,5851600,5852700
34375952454495,5850900,5852700
34376017094775,5852200,5852700
34376017878797,5852300,5852700
34376018478981,5852200,5852700
34376019584349,5852300,5852700
34376020502157,5852200,5852700
34376021223290,5852300,5852700
34376021783759,5852200,5852700
34376022893020,5852300,5852700
34376023679056,5852200,5852700
34376024789103,5852300,5852700
34376025470852,5852200,5852700
34376026509629,5852300,5852700
34376027273529,5852200,5852700
34376028010472,5852300,5852700
34376028849142,5852200,5852700
34376030113652,5852300,5852700
34376030911033,5852200,5852700
34376031542740,5852300,5852700
34376034498490,5852200,5852700
34376035196625,5852300,5852700
34376035980768,5852200,5852700
34376036680268,5852300,5852700
34376037403486,5852200,5852700
34376073951801,5852300,5852700
34376443349923,5852200,5852700
34376444060455,5852300,5852700
34376444739019,5852200,5852700
34376445433205,5852300,5852700
34376446107985,5852200,5852700
34376446897283,5852300,5852700
34376447594678,5852200,5852700
34376448296740,5852300,5852700
34376479955507,5852400,5852700
34376480724521,5852500,5852700
34376481318291,5852400,5852700
34376542822445,5852500,5852700
34377044937638,5850100,5852700
34377488643853,5850900,5852700
34377950756394,5850100,5852700
34377950939977,5852500,5852700
34377951635432,5852700,5853300
34378878081732,5852900,5853300
34378878883284,5853000,5853300
34379284401746,5853100,5853300
34379284428177,5853100,5854300
34379285207631,5853200,5854300
34380226290291,5853700,5854300
34380652137674,5854000,5854300
34380653232996,5854100,5854300
34381159294849,5854300,5854400
34381160041281,5854300,5856400
34381161057972,5854100,5856400
34381161754162,5854400,5856400
34381210136348,5856100,5856400
34381210251703,5854400,5856400
34381210321455,5854400,5856300
34381210936776,5856200,5856300
34381211035096,5854400,5856300
34381364643613,5854400,5856400
34381610278637,5854400,5856100
34382319633557,5855000,5856100
34382324069860,5855000,5856400
34383271963236,5855000,5855700
34383272977873,5855000,5856400
34383273053118,5855200,5856400
34383345859856,5855200,5855700
34383345968834,5855200,5856400
34383346047500,5855300,5856400
34383346468092,5855200,5856400
34383346576762,5855200,5856300
34383500296143,5855200,5856400
34383530834619,5855200,5856100
34383531685144,5855000,5856100
34383532235892,5850100,5856100
34383532937231,5852700,5856100
34383533587357,5850100,5856100
34383534265939,5851400,5856100
34383539480979,5851500,5856100
34383540345959,5851600,5856100
34383541995503,5850100,5856100
34383542662179,5851500,5856100
34383543129798,5850100,5856100
34383543772208,5851400,5856100
34383548504704,5851500,5856100
34383549781802,5851600,5856100
34383551007454,5850100,5856100
34383551715641,5851500,5856100
34383552195618,5850100,5856100
34383552876752,5851400,5856100
34383557040540,5851500,5856100
34383557907052,5851600,5856100
34383559511462,5850100,5856100
34383560164021,5851500,5856100
34383560652018,5850100,5856100
34383561303718,5851400,5856100
34383565495290,5851500,5856100
34383565703786,5851500,5855800
34383566373597,5851600,5855800
34383576324388,5851700,5855800
34383577218525,5851800,5855800
34383578430124,5850100,5855800
34383579078606,5851700,5855800
34383579574894,5850100,5855800
34383580260308,5851400,5855800
34383586971874,5851500,5855800
34383593729278,5851600,5855800
34383594669944,5851700,5855800
34383596288457,5850100,5855800
34383596939470,5851600,5855800
34383597400558,5850100,5855800
34383598085717,5851400,5855800
34383886342293,5850100,5855800
34383886521874,5850100,5855900
34383886540245,5850100,5856300
34383887004357,5850200,5856300
34383887702367,5851500,5856300
34383889291886,5851500,5856400
34383892601162,5850100,5856400
34384018099606,5850400,5856400
34384066315108,5850400,5856100
34384424135625,5851800,5856100
34384424261337,5851800,5856300
34384424280357,5851800,5856400
34384425330785,5851800,5856000
34384426273559,5851800,5856400
34384427026234,5851800,5856000
34384428007534,5851800,5856400
34384429041390,5850100,5856400
34384540247200,5850300,5856400
34384558669371,5850900,5856400
34384662437496,5851400,5856400
34385231956518,5852700,5856400
34385233230421,5851400,5856400
34385234493181,5852700,5856400
34385235500880,5851400,5856400
34385236601908,5852700,5856400
34385237626998,5851400,5856400
34385238776314,5852700,5856400
34385239743413,5851400,5856400
34385240869007,5852700,5856400
34385241974070,5851400,5856400
34385243080096,5852700,5856400
34385244196664,5851400,5856400
34385245231514,5852700,5856400
34385246239258,5851400,5856400
34385247513800,5852700,5856400
34385248502221,5851400,5856400
34385250118308,5852700,5856400
34385251113154,5851400,5856400
34385252261593,5852700,5856400
34385253538772,5851400,5856400
34385254790875,5852700,5856400
34385255825823,5851400,5856400
34385256973851,5852700,5856400
34385257965042,5851400,5856400
34385259296247,5852700,5856400
34385260301206,5851400,5856400
34385261528902,5852700,5856400
34385262531148,5851400,5856400
34385263670414,5852700,5856400
34385264671037,5851400,5856400
34385265849593,5852700,5856400
34385267004408,5851400,5856400
34385270958070,5852700,5856400
34385272071644,5851400,5856400
34385273197798,5852700,5856400
34385274189023,5851400,5856400
34385275347247,5852700,5856400
34385276326481,5851400,5856400
34385277613017,5852700,5856400
34385278665690,5851400,5856400
34385279809107,5852700,5856400
